Unnamed: 0,StudyID,TimePoint,C_TotalTouches,C_PawDragPercent,GW_FootFault,Group name,Exclude,Comment,RB_HindlimbDrop,RB_Distance,RB_SpeedPercent,RB_SpeedAverage,IncludedInStudy,Strain,StrokeType,Group,StudyID_old,TimePointMerged,Z_C_PawDragPercent,Z_GW_FootFault,Z_RB_HindlimbDrop,DeficitScore,2 Cluster,Slope,3 Cluster,4 Cluster,5 Cluster,6 Cluster,linefit_cluster,cluster ii,cluster co
965,SPsT1c2m2,3,11.0,9.090909091,3.529411765,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.0,120.0,80.24,8.79,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_2,3.0,-0.4946836531716352,-0.7636061373845158,-0.7690550248746314,0.5753750260054376,S,,S,S,S,S,S,S,S
966,SPsT1c2m2,Baseline,20.0,0.0,3.149606299,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.5,120.0,100,10.95,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_2,0.0,-1.1097892940579803,-0.8160722010835928,-0.1648708358698653,0.5542458541452189,S,,S,S,S,S,S,S,S
967,SPsT1c2m3,28,17.0,5.882352941,3.947368421,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.5,120.0,81.59,8.9,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,28.0,-0.7117797617356774,-0.7058698947545868,-0.1648708358698653,0.7236498003623217,S,,S,S,S,S,S,S,S
968,SPsT1c2m3,21,17.0,5.882352941,1.818181818,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.33,120.0,106.94,11.67,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,21.0,-0.7117797617356774,-0.9999942556194183,-0.3702934601314858,0.5571341386535046,S,,S,S,S,S,S,S,S
969,SPsT1c2m3,14,17.0,0.0,1.754385965,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.0,120.0,110.74,12.08,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,14.0,-1.1097892940579803,-1.0088069705139295,-0.7690550248746314,0.2886062013335179,S,,S,S,S,S,S,S,S
970,SPsT1c2m3,7,20.0,0.0,2.290076336,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.33,120.0,98.21,10.71,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,7.0,-1.1097892940579803,-0.9348070741357446,-0.3702934601314858,0.446193355040628,S,,S,S,S,S,S,S,S
971,SPsT1c2m3,3,19.0,5.263157895,3.191489362,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.0,120.0,93.46,10.2,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,3.0,-0.7536755019516413,-0.8102865038043692,-0.7690550248746314,0.4734842876054843,S,,S,S,S,S,S,S,S
972,SPsT1c2m3,Baseline,20.0,5.0,2.962962963,"SP-T1.2.4 (WT-PT-Sham, CTB 488, CTB 568, MRI-4wks)",,,0.0,120.0,100,10.91,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_T1_2_3,0.0,-0.7714811915738736,-0.8418549820917636,-0.7690550248746314,0.4570262316356087,S,,S,S,S,S,S,S,S
973,SPsT1c3m2,7,15.0,26.66666667,14.01869159,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,0.33,117.0,37.33,7.11,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_2,7.0,0.6945205860827941,0.6853757039033973,-0.3702934601314858,1.587690907767267,1.0,,0.0,0.0,0.0,5.0,,,
974,SPsT1c3m2,3,20.0,5.0,13.86138614,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,2.67,117.0,49.88,9.5,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_2,3.0,-0.7714811915738736,0.6636456381230593,2.4572885444108192,2.0343076281357,1.0,,0.0,0.0,0.0,5.0,,,
975,SPsT1c3m2,Baseline,10.0,0.0,3.636363636,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,0.67,120.0,100,19.05,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_2,0.0,-1.1097892940579803,-0.7488318800898051,0.0405517883917551,0.6451335025636883,1.0,,0.0,0.0,0.0,5.0,,,
976,SPsT1c3m1,7,13.0,23.07692308,11.11111111,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,3.0,120.0,125.71,15.24,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_1,7.0,0.451632717615317,0.283724552643049,2.8560501091539647,2.448292424286475,0.0,,0.0,0.0,0.0,0.0,,,
977,SPsT1c3m1,3,7.0,28.57142857,17.34693878,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,,120.0,68.36,8.29,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_1,3.0,0.8233998628973983,1.1451374627739612,,2.2354252939847115,0.0,,0.0,0.0,0.0,0.0,,,
978,SPsT1c3m1,Baseline,9.0,0.0,2.721088435,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,0.0,120.0,100,12.12,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_1,0.0,-1.1097892940579803,-0.875267361663026,-0.7690550248746314,0.3331194042838191,0.0,,0.0,0.0,0.0,0.0,,,
979,SPsT1c3m3,7,20.0,15.0,14.41441441,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,1.67,120.0,71.06,15.16,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_3,7.0,-0.0948649866056602,0.7400405798462264,1.248920166401287,1.8825218843629823,1.0,,0.0,0.0,0.0,5.0,,,
980,SPsT1c3m3,3,20.0,20.0,13.18681319,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,1.67,120.0,33.59,7.17,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_3,3.0,0.2434431158784464,0.5704605985892304,1.248920166401287,1.9387645914386864,1.0,,0.0,0.0,0.0,5.0,,,
981,SPsT1c3m3,Baseline,20.0,5.0,2.702702703,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,0.0,120.0,100,21.33,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_3,0.0,-0.7714811915738736,-0.8778071539320139,-0.7690550248746314,0.4450421743555254,1.0,,0.0,0.0,0.0,5.0,,,
982,SPsT1c3m4,7,20.0,10.0,13.04347826,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,,120.0,63.02,13.44,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_4,7.0,-0.4331730890897669,0.5506604107539064,,1.3099002919811014,0.0,,1.0,1.0,1.0,1.0,,,
983,SPsT1c3m4,3,9.0,22.22222222,18.07228916,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,4.33,120.0,51.42,10.97,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_4,3.0,0.3938022723876901,1.245336861276641,4.463180051906643,3.285263026339356,0.0,,1.0,1.0,1.0,1.0,,,
984,SPsT1c3m4,Baseline,20.0,0.0,3.496503497,"SP-T1.2.1 (WT-PT, CTB 488, MRI-1wks)",,,0.0,120.0,100,21.33,Ja,C57BL/6J,MOp/MOs (small),Stroke,SP_T1_3_4,0.0,-1.1097892940579803,-0.7681520627059653,-0.7690550248746314,0.3688245039361727,0.0,,1.0,1.0,1.0,1.0,,,
985,SPsV1c5m1,28,5.0,20.0,11.88118812,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,90,10.0,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,28.0,0.2434431158784464,0.3901024567984747,-0.7690550248746314,1.2059868137497949,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
986,SPsV1c5m1,21,9.0,33.33333333,10.92436975,SP-V1.3.1 (WT-PT-4wks),,,1.67,120.0,69.87,7.76,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,21.0,1.1455980556105256,0.2579282306674926,1.248920166401287,2.1353054487088,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
987,SPsV1c5m1,14,5.0,40.0,13.69863014,SP-V1.3.1 (WT-PT-4wks),,,,120.0,51.55,5.73,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,14.0,1.596675525814873,0.6411626371453772,,2.3700757126291565,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
988,SPsV1c5m1,7,12.0,33.33333333,26.4957265,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,49.77,5.53,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,7.0,1.1455980556105256,2.408944654234587,-0.7690550248746314,2.179652526139192,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
989,SPsV1c5m1,3,6.0,33.33333333,24.17582418,SP-V1.3.1 (WT-PT-4wks),,,1.5,120.0,35.13,3.9,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,3.0,1.1455980556105256,2.088474956474216,1.0434975421396668,2.677013482557168,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
990,SPsV1c5m1,Baseline,11.0,9.090909091,1.62601626,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,100,11.11,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_1,0.0,-0.4946836531716352,-1.0265398725453123,-0.7690550248746314,0.4877304476185053,0.0,-0.0031676483878851,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
991,SPsV1c5m2,28,11.0,18.18181818,10.11077158,SP-V1.3.1 (WT-PT-4wks),,gecheckt,0.33,120.0,87.89,11.49,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,28.0,0.1204219875793865,0.1455383436491932,-0.3702934601314858,1.2163789215147296,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
992,SPsV1c5m2,21,15.0,13.33333333,9.116230762,SP-V1.3.1 (WT-PT-4wks),,gecheckt,1.67,120.0,76.83,10.05,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,21.0,-0.2076343543259012,0.0081531647099302,1.248920166401287,1.6009696234108035,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
993,SPsV1c5m2,14,20.0,25.0,19.86754967,SP-V1.3.1 (WT-PT-4wks),,,1.67,120.0,87.94,11.5,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,14.0,0.5817512183625531,1.493332903213798,1.248920166401287,2.359158060474911,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
994,SPsV1c5m2,7,20.0,10.0,23.84615385,SP-V1.3.1 (WT-PT-4wks),,,2.5,120.0,86.27,11.28,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,7.0,-0.4331730890897669,2.042934525696225,2.2518659201491986,2.538365750067584,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
995,SPsV1c5m2,3,12.0,50.0,25.625,SP-V1.3.1 (WT-PT-4wks),,,2.5,120.0,62.28,8.14,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,3.0,2.2732917307830864,2.288663099325436,2.2518659201491986,3.522430214568272,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
996,SPsV1c5m2,Baseline,12.0,8.333333333,2.816901408,SP-V1.3.1 (WT-PT-4wks),,,0.67,120.0,100,13.08,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_2,0.0,-0.545942456607023,-0.8620318240138234,0.0405517883917551,0.7953491337393346,0.0,-0.06695686618977,1.0,1.0,1.0,1.0,MRR,High ii,High co
997,SPsV1c5m3,21,15.0,20.0,6.211180124,SP-V1.3.1 (WT-PT-4wks),,"P28 gibt es nicht, da Tier davor gestorben ",1.67,120.0,∞,14.35,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_3,21.0,0.2434431158784464,-0.3931485159308441,1.248920166401287,1.617561553265328,1.0,0.0653435671925278,2.0,2.0,2.0,5.0,,,
998,SPsV1c5m3,14,20.0,20.0,5.454545455,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,∞,21.0,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_3,14.0,0.2434431158784464,-0.4976695044220526,-0.7690550248746314,0.9100628266762858,1.0,0.0653435671925278,2.0,2.0,2.0,5.0,,,
999,SPsV1c5m3,7,20.0,15.0,3.401360544,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,∞,18.33,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_3,7.0,-0.0948649866056602,-0.7812950442569898,-0.7690550248746314,0.7027516125699379,1.0,0.0653435671925278,2.0,2.0,2.0,5.0,,,
1000,SPsV1c5m3,3,16.0,25.0,7.5,SP-V1.3.1 (WT-PT-4wks),,,0.67,103.0,∞,9.28,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_3,3.0,0.5817512183625531,-0.2151118319857726,0.0405517883917551,1.3868870227385437,1.0,0.0653435671925278,2.0,2.0,2.0,5.0,,,
1001,SPsV1c5m3,Baseline,20.0,5.0,5.050505051,SP-V1.3.1 (WT-PT-4wks),,relativ schlechte Motorik,0.0,120.0,100,13.24,Nein,C57BL/6J,MOp/MOs (small),Stroke,SP_V1_5_3,0.0,-0.7714811915738736,-0.5534833656508555,-0.7690550248746314,0.5531501037825781,1.0,0.0653435671925278,2.0,2.0,2.0,5.0,,,
1002,SPsV1c2m1,28,14.0,21.42857143,10.29411765,SP-V1.3.1 (WT-PT-4wks),,,0.0,120.0,102.56,11.28,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,28.0,0.3401025738277078,0.1708656426185963,-0.7690550248746314,1.165127695006256,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1003,SPsV1c2m1,21,19.0,26.31578947,14.55696203,SP-V1.3.1 (WT-PT-4wks),,,2.0,120.0,87.41,9.62,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,21.0,0.6707796661354066,0.7597320092241064,1.6476817311444327,2.27722109998368,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1004,SPsV1c2m1,14,20.0,35.0,18.18181818,SP-V1.3.1 (WT-PT-4wks),,,1.0,115.0,44.7,4.92,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,14.0,1.2583674233307665,1.2604671241471004,0.4393133531349006,2.237205931353288,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1005,SPsV1c2m1,7,17.0,29.41176471,19.64285714,SP-V1.3.1 (WT-PT-4wks),,,2.5,120.0,104.13,11.45,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,7.0,0.8802583678918421,1.4622940329314866,2.2518659201491986,2.782629404806541,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1006,SPsV1c2m1,3,12.0,41.66666667,27.27272727,SP-V1.3.1 (WT-PT-4wks),,"versucht aktiv zu sein, aber ziemlich schlechte Motorik, eindeutig Schlaganfalltier",3.5,85.0,37.88,4.17,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,3.0,1.709444893535114,2.5162790017951666,3.460234298158731,3.813142695645369,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1007,SPsV1c2m1,Baseline,20.0,10.0,2.142857143,SP-V1.3.1 (WT-PT-4wks),,,1.0,120.0,100,11.0,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_1,0.0,-0.4331730890897669,-0.955143831368366,0.4393133531349006,0.9348221087079542,0.0,-0.0361005932016329,1.0,1.0,1.0,1.0,MRR,High ii,High co
1008,SPsV1c2m3,28,12.0,16.66666667,19.73684211,SP-V1.3.1 (WT-PT-4wks),,,0.67,120.0,118.63,15.16,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,28.0,0.0179043811145807,1.4752770515138889,0.0405517883917551,1.762401038155773,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1009,SPsV1c2m3,21,11.0,18.18181818,18.34862385,SP-V1.3.1 (WT-PT-4wks),,,2.0,117.0,56.96,7.28,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,21.0,0.1204219875793865,1.2835095437303594,1.6476817311444327,2.268361051967092,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1010,SPsV1c2m3,14,18.0,27.77777778,20.38834951,SP-V1.3.1 (WT-PT-4wks),,,,97.0,42.61,5.44,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,14.0,0.769700164337416,1.5652758319654057,,2.4186446293004424,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1011,SPsV1c2m3,7,19.0,42.10526316,18.75,SP-V1.3.1 (WT-PT-4wks),,,2.0,120.0,47.41,6.06,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,7.0,1.739121042792732,1.3389553667591156,1.6476817311444327,2.8264093447144587,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1012,SPsV1c2m3,3,10.0,30.0,23.58490566,SP-V1.3.1 (WT-PT-4wks),,,2.33,25.0,3.26,0.42,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,3.0,0.9200593208466598,2.006845881890849,2.0464432958875785,2.908939464024061,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1013,SPsV1c2m3,Baseline,20.0,5.0,2.43902439,SP-V1.3.1 (WT-PT-4wks),,,1.0,120.0,100,12.78,Nein,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_2_3,0.0,-0.7714811915738736,-0.9142314932434528,0.4393133531349006,0.8356901872548896,1.0,-0.0398605923390976,0.0,0.0,0.0,0.0,PRR,Medium ii,Medium co
1014,SPsV1c1m4,28,3.0,,6.451612903,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,113.51,16.08,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,28.0,,-0.3599352985666682,-0.7690550248746314,0.6866614694283818,S,,S,S,S,S,S,S,S
1015,SPsV1c1m4,21,12.0,0.0,6.632653061,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,98.82,14.0,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,21.0,-1.1097892940579803,-0.3349265366819223,-0.7690550248746314,0.5132330126108536,S,,S,S,S,S,S,S,S
1016,SPsV1c1m4,14,17.0,5.882352941,6.102040816,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.5,120.0,47.2,6.69,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,14.0,-0.7117797617356774,-0.4082249442558677,-0.1648708358698653,0.8228647838618948,S,,S,S,S,S,S,S,S
1017,SPsV1c1m4,7,12.0,8.333333333,6.907378336,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,102.86,14.57,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,7.0,-0.545942456607023,-0.2969761777002628,0.4393133531349006,1.116621537424903,S,,S,S,S,S,S,S,S
1018,SPsV1c1m4,3,9.0,0.0,6.29984051,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,117.65,16.67,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,3.0,-1.1097892940579803,-0.3809010316898965,-0.7690550248746314,0.4979081809415288,S,,S,S,S,S,S,S,S
1019,SPsV1c1m4,Baseline,20.0,5.0,1.242236025,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,13.5,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,0.0,-0.7714811915738736,-1.079555008077766,-0.7690550248746314,0.3777928896402746,S,,S,S,S,S,S,S,S
1020,SPsV1c1m4,Baseline,20.0,5.0,1.242236025,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,14.17,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_4,0.0,-0.7714811915738736,-1.079555008077766,-0.7690550248746314,0.3777928896402746,S,,S,S,S,S,S,S,S
1021,SPsV1c1m5,28,10.0,0.0,6.777530181,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.5,120.0,95.06,10.95,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,28.0,-1.1097892940579803,-0.314913311789422,-0.1648708358698653,0.7212988172432757,S,,S,S,S,S,S,S,S
1022,SPsV1c1m5,21,8.0,12.5,5.329624943,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.33,120.0,105.12,12.11,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,21.0,-0.2640190378477136,-0.5149259373242409,-0.3702934601314858,0.8680771527145514,S,,S,S,S,S,S,S,S
1023,SPsV1c1m5,14,3.0,,5.833333333,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.5,120.0,139.49,16.07,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,14.0,,-0.4453440096236544,-0.1648708358698653,0.9460492084022718,S,,S,S,S,S,S,S,S
1024,SPsV1c1m5,7,12.0,0.0,4.343869732,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,105.16,12.12,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,7.0,-1.1097892940579803,-0.6510974786048583,-0.7690550248746314,0.4078426986365415,S,,S,S,S,S,S,S,S
1025,SPsV1c1m5,3,12.0,16.66666667,2.721088435,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.33,120.0,104.86,12.08,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,3.0,0.0179043811145807,-0.875267361663026,-0.3702934601314858,0.8419378175890546,S,,S,S,S,S,S,S,S
1026,SPsV1c1m5,Baseline,20.0,10.0,,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,100,12.78,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,,0.4393133531349006,1.2542267631715984,S,,S,S,S,S,S,S,S
1027,SPsV1c1m5,Baseline,20.0,10.0,,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,11.52,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,,-0.7690550248746314,0.6500425741668325,S,,S,S,S,S,S,S,S
1028,SPsV1c1m5,Baseline,20.0,10.0,1.694915254,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,100,12.78,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,-1.0170222132918083,0.4393133531349006,0.91419598140014,S,,S,S,S,S,S,S,S
1029,SPsV1c1m5,Baseline,20.0,10.0,1.694915254,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,11.52,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,-1.0170222132918083,-0.7690550248746314,0.5114065220636294,S,,S,S,S,S,S,S,S
1030,SPsV1c1m5,Baseline,20.0,10.0,,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,100,12.78,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,,0.4393133531349006,1.2542267631715984,S,,S,S,S,S,S,S,S
1031,SPsV1c1m5,Baseline,20.0,10.0,,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,11.52,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,,-0.7690550248746314,0.6500425741668325,S,,S,S,S,S,S,S,S
1032,SPsV1c1m5,Baseline,20.0,10.0,1.694915254,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,100,12.78,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,-1.0170222132918083,0.4393133531349006,0.91419598140014,S,,S,S,S,S,S,S,S
1033,SPsV1c1m5,Baseline,20.0,10.0,1.694915254,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,100,11.52,Ja,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_1_5,0.0,-0.4331730890897669,-1.0170222132918083,-0.7690550248746314,0.5114065220636294,S,,S,S,S,S,S,S,S
1034,SPsV1c2m4,28,6.0,0.0,5.172413793,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,119.26,20.44,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,28.0,-1.1097892940579803,-0.5366429765679709,-0.7690550248746314,0.445994199315504,S,,S,S,S,S,S,S,S
1035,SPsV1c2m4,21,10.0,0.0,4.810112102,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,106.94,18.33,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,21.0,-1.1097892940579803,-0.5866910809264514,0.4393133531349006,0.832100957199188,S,,S,S,S,S,S,S,S
1036,SPsV1c2m4,14,14.0,7.142857143,4.032258065,SP-V1.3.2 (WT-PT-Sham-4wks),,,,120.0,83.71,14.35,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,14.0,-0.6264920047853048,-0.6941432981987175,,0.5908389796570206,S,,S,S,S,S,S,S,S
1037,SPsV1c2m4,7,11.0,9.090909091,4.273504274,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.0,120.0,81.94,14.05,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,7.0,-0.4946836531716352,-0.6608177141784103,-0.7690550248746314,0.6096378337408059,S,,S,S,S,S,S,S,S
1038,SPsV1c2m4,3,3.0,,4.12371134,SP-V1.3.2 (WT-PT-Sham-4wks),,,1.0,120.0,42.46,7.28,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,3.0,,-0.6815100062080245,0.4393133531349006,1.1300583046124697,S,,S,S,S,S,S,S,S
1039,SPsV1c2m4,Baseline,18.0,5.555555556,3.816793893,SP-V1.3.2 (WT-PT-Sham-4wks),,,0.33,120.0,100,17.14,Nein,C57BL/6J,MOp/MOs Sham,Sham,SP_V1_2_4,0.0,-0.733891402378901,-0.7239073695062664,-0.3702934601314858,0.6417925538101472,S,,S,S,S,S,S,S,S
1040,SPsV1c1m1,28,5.0,20.0,19.04761905,SP-V1.3.1 (WT-PT-4wks),,,,120.0,79.85,8.62,Ja,C57BL/6J,MOp/MOs (large),Stroke,SP_V1_1_1,28.0,0.2434431158784464,1.380068255943704,,2.062912317060107,0.0,-0.0116256486565799,1.0,3.0,3.0,3.0,PRR,High ii,High co
